dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr
10173941,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173941,,320030739,Golden Dawn's Mine,35.45191,-114.93412,NA,United States,Nevada,Clark,M,Gold,,,Surface,,,Occurrence,,,,,,,,,,,"Ridenour, James",,,,,,,"DIRECTOR OF MINE OPERATIONS ACTIVE DURING CALENDAR YEAR1987.  MAY, 1988, P. 13.",,,,,,,,
10173929,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173929,,320030058,Anderson Property,36.58419,-114.54162,NA,United States,Nevada,Clark,N,Gypsum-Anhydrite,,,Underground,,,Prospect,,,,,,,,,"January Deposit, Anderson Gypsum Deposit, Rex Deposit",,"Ridenour, James",,,,,,,"MINOBRAS, NEV. INDUST. MINERALS, 1973, P. 9.NEV. BUREAU OF MINES BULLETIN 62, 1965, P. 204.NEV. BUREAU OF MINES AND GEOL. REPORT 45, 1989, P. 9.",,,,,,,,
10173924,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173924,,320030014,Simplot Silica Pit,36.47919,-114.47802,NA,United States,Nevada,Clark,M,Silica,,,Surface,,,Past Producer,,,,,,,,,"Florence Mine No. 2, Nunn Company Quarry",,"Ridenour, James",,,,,,,"MINOBRAS NEV INDUST MINERALS 1973,P.11NEV BUR MINES BULL 62 1965 P.209USBM INFORM CIRC 7897,1959 P. 12.NEV BUR MINES BULL.55, 1954, P.4,6",,,,,,,,
10173922,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173922,D000037,320030149,Hoodoo Mine,35.7914,-115.55254,NA,United States,Nevada,Clark,M,Zinc,,"Silver, Vanadium, Lead",Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 62 1965 P.191USBM INFORM CIRC 6964 1937 P.50USGS PROF PAPER 162 1931 P.151-152.,,1911,,,,,,
10173921,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173921,M030074,320030139,Whale Mine,35.8078,-115.52944,NA,United States,Nevada,Clark,M,Zinc,,"Copper, Silver, Vanadium, Molybdenum, Lead",Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 62 1965 P.198.USBM INFORM CIRC 6964 1937 P.50-51.USGS PROF PAPER 162 1931 P.145-146.,,1912,,,,,,
10173920,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173920,,320030321,Hogback,35.8447,-115.07193,NA,United States,Nevada,Clark,M,Manganese,,"Zinc, Silver, Lead",Surface,,,Prospect,,,,,,,,,,,Western Field Operations Center (WFOC),,,,,,,,,,,,,,,
10173911,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173911,,320030417,Crescent Peak,35.48611,-115.23833,NA,United States,Nevada,Clark,N,Feldspar,,,Surface,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"MINOBRAS,NEV.INDUS.MINERALS,1973,P.9",,,,,,,,
10173904,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173904,,320030418,Blue Beetle No. 1 Claim,36.62109,-114.12721,NA,United States,Nevada,Clark,N,Fluorine-Fluorite,,,Underground,,,Prospect,,,,,,,,,"Blue Beetle, Walker Prospect",,"Ridenour, James",,,,,,,"NEV. BUREAU OF MINES REPORT 1, 9161, P. 10.MINOBRAS, NEV. INDUS. MINERALS, 1973, P. 9.NEV. BUREAU OF MINES AND GEOL. REPORT 45, 1989, P. 7.",,,,,,,,
10173901,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173901,M031015,320030219,Lucy Grey Mine,35.5494,-115.27553,NA,United States,Nevada,Clark,M,Gold,,"Zinc, Silver, Lead, Copper",Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV BUR MINES BULL 81, 1973, P38NEV BUR MINES BULL 62 1965 P.142, 202.USGS PROF PAPER 275 1956 P.128USBM INFORM CIRC 6964 1937 P.81",,1913,,,,,,
10173891,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173891,,320030380,Henderson Rock Plant & Pit,36.07219,-115.03223,NA,United States,Nevada,Clark,N,"Sand and Gravel, Construction",,,Surface,,,Past Producer,,,,,,,,,Henderson Rock Plant & Mill,,"Ridenour, James",,,,,,,"STATE OF NEVADA, DIRECTORY OF NEVADA MINE OPERATIONS ACTUVEDURING CALENDAR YEAR 1982, COMPILED BY DIVISION OF MINEINSPECTION, 1983, P. 5.",,,,,,,,
10173872,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173872,,320030795,Unnamed Prospect,36.31079,-114.27271,NA,United States,Nevada,Clark,M,Copper,,"Zinc, Lead",Surface,,,Prospect,,,,,,,,,,,"Winters, Dick",,,,,,,"U.S. BUREAU OF MINES OPEN-FILE REPORT MLA 40-88, 1988, APPENDIXG, NO. 12, P. 42.",,,,,,,,
10173871,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173871,,320030377,Red Sand Pit,36.50219,-114.44522,NA,United States,Nevada,Clark,M,Silica,,,Surface,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"DIRECTORY OF ACTIVE NEV MINES OCT. 1975, STATE INSPECTORMINES, P. 6.",,,,,,,,
10173870,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173870,,320030281,Sandstone Quarry,36.16389,-115.45024,NA,United States,Nevada,Clark,N,"Stone, Crushed/Broken",,,Surface,,,Producer,,,,,,,,,,,"Lipton, David A.",,,,,,,U.S. BUREAU OF MINES FILES (WFOC).,,,,,,,,
10173864,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173864,,320030324,Annex Mine,35.8042,-115.45504,NA,United States,Nevada,Clark,M,Lead,,"Silver, Zinc, Gold, Copper",Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"USGS PROF PAPER 162,1931,P.149-150.",,,,,,,,
10173858,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173858,D000031,320030112,Alice Mine,35.8425,-115.49694,NA,United States,Nevada,Clark,M,Zinc,,"Lead, Silver, Gold, Copper",Underground,,,Past Producer,,,,,,,,,"Yellow Pine Extension Mine, Green Mtn.",,"Ridenour, James",,,,,,,NEV BUR MINES BULL 81 1973 P.31NEV BUR MINES BULL 62 1965 P.186USGS PROF PAPER 162 1931 P.138,,1909,,,,,,
10173852,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173852,,320030812,Woodruff and Perkins Well,36.73168,-114.73583,NA,United States,Nevada,Clark,,Geothermal,,,Well,,,Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV. BUREAU OF MINES AND GEOL. REPORT 45, 1989, P. 12.",,,,,,,,
10173823,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173823,,320030055,Salt Mine,36.31419,-114.41302,NA,United States,Nevada,Clark,N,Salt,,,Underground,,,Past Producer,,,,,,,,,Fairview Salt Mine,,"Ridenour, James",,,,,,,NEV BUR MINES BULL.62 1965 P.208NEV BUR MINES BULL.87 1976 PP.15-16.,,,,,,,,
10173794,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173794,,320030794,Unnamed Prospect,36.35309,-114.24771,NA,United States,Nevada,Clark,M,Copper,,"Zinc, Tin, Lead",Underground,,,Prospect,,,,,,,,,,,"Winters, Dick",,,,,,,"U.S. BUREAU OF MINES OPEN-FILE REPORT MLA 40-88, 1988, APPENDIXG, NO. 5, P. 41.",,,,,,,,
10173791,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173791,M031108,320030108,Green Copper Mine,35.8517,-115.48584,NA,United States,Nevada,Clark,M,Copper,,,Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 62 1965 P.190USGS PROF PAPER 162 1931 P.110,,,,,,,,
10173789,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173789,,320030355,Desert Feldspar Deposits,35.5389,-115.29663,NA,United States,Nevada,Clark,N,Feldspar,,,Surface,,,Occurrence,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV BUR MINES BULL 62,1965,P204.MINOBRAS,NEV.INDUST.MINERALS,1973 P.9",,,,,,,,
10173773,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173773,,320030343,Gold Prospect,35.9244,-114.95393,NA,United States,Nevada,Clark,M,Gold,,Copper,Underground,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 62 1965 P178,,,,,,,,
10173740,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173740,,320039015,Dolomite Plant,36.0389,-114.98973,NA,United States,Nevada,Clark,N,Dolomite,,,Processing Plant,,,Producer,,,,,,,,,Henderson Plant,,"Ridenour, James",,,,,,,"NEV. DIV. MINE INSPECTION, 1977, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1976, P. 4.NEV. DIV. MINE INSPECTION, 1982, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1982, P.NEV. DIV. MINE INSPECTION, 1991, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1990, P. 9.",,,,,,,,
10173734,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173734,,320030261,Red Bird Mine,35.49781,-114.91892,NA,United States,Nevada,Clark,M,Gold,,"Copper, Lead, Silver",Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,SEARCHLIGHT 7.5-MIN. TOPO MAP.,,,,,,,,
10173730,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173730,,320030335,Pittman Salt Deposits,36.08609,-115.00082,NA,United States,Nevada,Clark,N,Salt,,,Surface,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,,,,,,,,,
10173720,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173720,M031112,320030158,Houghton Mine,35.7719,-115.44114,NA,United States,Nevada,Clark,M,Zinc,,,Underground,,,Past Producer,,,,,,,,,Victory Mine,,"Ridenour, James",,,,,,,"NEV BUR MINES BULL 62 1965 P.191USGS BULL 1010 1954 P.103, 105.",,1917,,,,,,
10173705,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173705,M030072,320030127,Smithsonite Mine,35.8244,-115.55614,NA,United States,Nevada,Clark,M,Lead,,"Copper, Uranium, Molybdenum, Zinc",Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 81 1973 P.30NEV BUR MINES BULL 62 1965 P.197.USGS PROF PAPER 162 1931 P.141.,,1915,,,,,,
10173667,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173667,,320030024,Swansea Group,35.8228,-115.49774,NA,United States,Nevada,Clark,M,,,"Copper, Cobalt",Underground,,,Past Producer,,,,,,,,,,,"Pierce, Paul A.",,,,,,,"USBM INFO CIRCULAR 6964, 1937, P.52",,,,,,,,
10173662,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173662,M031045,320030308,Peyton Mine,35.50561,-115.11523,NA,United States,Nevada,Clark,M,Lead,,Copper,Underground,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,"USGS PROF PAPER 275,1956,P147",,,,,,,,
10173629,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173629,,320030229,Unnamed Deposit,35.47391,-115.14143,NA,United States,Nevada,Clark,N,Feldspar,,,Surface,,,Past Producer,,,,,,,,,"Feldspar Prospect, Feldspar Deposit",,"Lipton, David A.",,,,,,,NEV BUR MINES BULL 62 1965 P.203USBM INFORM CIRC 6964 1937 P.25,,,,,,,,
10173622,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173622,M031022,320030341,Hodges-Whorton Tungsten Prospect,36.61389,-114.25472,NA,United States,Nevada,Clark,M,Tungsten,,,Surface-Underground,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV BUR MINES BULL 63,1965,P79NEV. BUREAU OF MINES AND GEOL. REPORT 45, 1989, P. 3.",,,,,,,,
10173606,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173606,,320030340,Tiger Lily Silver Mine,35.44941,-115.12363,NA,United States,Nevada,Clark,M,Silver,,,Underground,,,Prospect,,,,,,,,,Tiger Lilly Silver Mine,,"Ridenour, James",,,,,,,U.S. BUREAU OF MINES FILES (WFOC).,,,,,,,,
10173593,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173593,,320030384,Spring Mt. Road Pit & Mill,36.15139,-115.27024,NA,United States,Nevada,Clark,N,"Sand and Gravel, Construction",,,Surface,,,Producer,,,,,,,,,Spring Mt.Rd.Pit&Mill,,"Ridenour, James",,,,,,,"DIRECTORY OF ACTIVE NEV MINES OCT. 1975, STATE INSPECTORMINES, STATE OF NEVADA.  DIRECTORY OF NEVADA MINEOPERATIONS, P. 6.",,,,,,,,
10173584,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173584,,320030049,Wyatt Silica Mine,36.39719,-114.67583,NA,United States,Nevada,Clark,M,Silica,,,Surface,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,"MINOBRAS NEV INDUST MINERALS 1973 P.11NEV BUR MINES BULL.62, 1965, P.209USGS BULL.871, 1936, P.170NEV BUR MINES BULL.55, 1954, P.4.",,,,,,,,
10173563,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173563,,320030310,Honey Comb Mine,36.04919,-115.30084,NA,United States,Nevada,Clark,N,Gypsum-Anhydrite,,,Surface-Underground,,,Past Producer,,,,,,,,,,,Western Field Operations Center (WFOC),,,,,,,MSHA.,,,,,,,,
10173533,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173533,,320030006,Mica Queen Prospect,36.58249,-114.05221,NA,United States,Nevada,Clark,N,Mica,,,Surface,,,Prospect,,,,,,,,,,,Federspiel,,,,,,,"NEV. BUREAU OF MINES BULL. 62, 1965.U.S. GEOLOGICAL SURVEY MAP MF-1204-B, 1981.",,,,,,,,
10173531,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173531,M031121,320030161,Combination Lode,35.7667,-115.44194,NA,United States,Nevada,Clark,M,Zinc,,,Underground,,,Past Producer,,,,,,,,,Monte Cristo Mine,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 62 1965 P. 193.USGS PROF PAPER 275 1956 P.152.USGS BULL 1010 1954 P.68-71.USGS PROF PAPER 162 1931 P.156-157.,,1908,,,,,,
10173526,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173526,,320030761,Micron Mine & Mill,36.84138,-114.86474,NA,United States,Nevada,Clark,M,Gold,,,Surface,,,Unknown,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV. DIV. MINE INSPECTION, 1991, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1990, P. 10.",,,,,,,,
10173520,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173520,M031044,320030225,Nippeno Group,35.48721,-115.14663,NA,United States,Nevada,Clark,M,Gold,,"Copper, Lead, Silver, Uranium",Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 81 1973 P.35NEV BUR MINES BULL 62 1965 P.180USGS PROF PAPER 275 1956 P.129USBM INFORM CIRC 6964 1937 P.20,,1931,,,,,,
10173517,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173517,M031096,320030165,Bullion Mine,35.7583,-115.43944,NA,United States,Nevada,Clark,M,Lead,,"Zinc, Uranium, Silver, Gold, Copper",Underground,,,Past Producer,,,,,,,,,,,Western Field Operations Center (WFOC),,,,,,,NEV BUR MINES BULL 81 1973 P.33NEV BUR MINES BULL 62 1965 P.188USGS PROF PAPER 275 1956 P.152-153.USGS BULL 1010 1954 P.82-84.USGS PROF PAPER 162 1931 P.158-160.,,1913,,,,,,
10173508,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173508,M030079,320030224,Cumberland Group,35.47611,-115.18143,NA,United States,Nevada,Clark,M,Gold,,"Lead, Silver, Molybdenum, Copper",Underground,,,Past Producer,,,,,,,,,Oro Fino ?,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 61 1965 P.179.USBM INFORM CIRC 6964 1937 P.24,,,,,,,,
10173503,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173503,,320030456,Nunn Prospect,35.8444,-115.29804,NA,United States,Nevada,Clark,M,Uranium,,,Surface,,,Occurrence,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV. BUREAU OF MINES AND GEOL. BULLETIN 81, 1973, P. 26.ENG. & MINING JOUR., 1923, V. 115, NO. 5, P. 232-236.U.S. GEOLOGICAL SURVEY PROF. PAPER 538, 1967.",,,,,,,,
10173501,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173501,,320030673,Albert Nay Prospect,36.54719,-114.11051,NA,United States,Nevada,Clark,M,Gold,,,Surface-Underground,,,Prospect,,,,,,,,,,,Federspiel,,,,,,,"U.S. GEOLOGICAL SURVEY MAP MF-1204-B, 1981 (MAP NO. 6).",,,,,,,,
10173498,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173498,M031017,320030076,Quo Vadis,35.9511,-114.99753,NA,United States,Nevada,Clark,M,Gold,,"Silver, Lead",Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV BUR OF MINES BULL.62, 1965, P.143, 178.USBM INFORM CIRC. 6964, 1937, P. 13.",,,,,,,,
10173493,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173493,M031020,320030080,Iron Age Claims,36.23419,-115.36894,NA,United States,Nevada,Clark,M,Lead,,Copper,Underground,,,Past Producer,,,,,,,,,Iron Age Prospect,,"Lipton, David A.",,,,,,,"NEV. BUREAU OF MINES BULLETIN 62, 1965, P. 144, 178.U.S. BUREAU OF MINES OPEN-FILE REPORT MLA 41-85, 1985, TABLE 1,NO. 3.",,,,,,,,
10173488,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173488,M031037,320030193,Montana Claim,35.66251,-114.74752,NA,United States,Nevada,Clark,M,Gold,,,Underground,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV BUR MINES BULL.62, 1965, P.181.",,,,,,,,
10173477,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173477,,320030410,Klinger Prospect,35.9764,-114.94943,NA,United States,Nevada,Clark,N,Barium-Barite,,,Surface,,,Occurrence,,,,,,,,,,,"Ridenour, James",,,,,,,"MINOBRAS,NEV.INDUS.MINERALS,1973,P.8",,,,,,,,
10173459,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173459,,320030366,Superfluous N0. 1 Claim,35.18332,-114.83082,NA,United States,Nevada,Clark,M,Uranium,,,Surface,,,Prospect,,,,,,,,,Superfluous No1 Claim,,"Ridenour, James",,,,,,,"NEV BUR MINES BULL 81,1973,P38",,,,,,,,
10173453,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173453,,320030282,Berlock Mine,35.45861,-114.91522,NA,United States,Nevada,Clark,M,Gold,,,Underground,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,USGS BULL 906-D 1938 P.182,,,,,,,,
10167473,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10167473,,320030815,Bunkerville Water Users Assoc.,36.75439,-114.13551,NA,United States,Nevada,Clark,,Geothermal,,,Well,,,Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV. BUREAU OF MINES AND GEOL. REPORT 45, 1989, P. 12.",,,,,,,,
10165458,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165458,,60713004,San E Lani No. 1,35.45361,-115.19803,NA,United States,California,San Bernardino,B,Lead,,"Barium-Barite, Zinc",Underground,,,Prospect,,,,,,,,,,,Campbell,,,,,,,"U. S. BUREAU OF MINES, 1990, MINERALS IN THE EAST MOJAVENATIONAL SCENIC AREA, CALIFORNIA:  U. S. BUREAU OF MINES OPEN-FILE REPORT MLA 6-90, VOL. I, TABLE 2, NO. 227, P. 111.",,,,,,,,
10164769,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10164769,,60712539,Unnamed Prospect,35.41581,-115.15083,NA,United States,California,San Bernardino,M,Uranium,,,Surface,,,Prospect,,,,,,,,,,,"Gese, Diann D.",,,,,,,"U. S. BUREAU OF MINES OPEN-FILE REPORT MLA 9-84, 1984, P. 10.",,,,,,,,
10159660,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10159660,M031067,320030032,Big Thing Tunnel,36.2514,-114.21361,NA,United States,Nevada,Clark,M,Gold,,,Underground,,,Prospect,,,,,,,,,Ole Mine,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 62 1965 P.131.,,,,,,,,
10159505,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10159505,,320030429,Silica Sand Prospect,36.48469,-114.54112,NA,United States,Nevada,Clark,M,Silica,,,Surface,,,Occurrence,,,,,,,,,,,"Ridenour, James",,,,,,,"MINOBRAS,NEV.INDUS.MINERALS,1973,P.11",,,,,,,,
10149854,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10149854,,320030472,Fifty-Fifty Group,36.27779,-114.48692,NA,United States,Nevada,Clark,M,Uranium,,,Surface,,,Occurrence,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV.BUREAU OF MINES BULL.81,1973 P.37",,,,,,,,
10149845,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10149845,,320030446,Jean-Sloan Area Uranium Locality 5,35.9181,-115.22304,NA,United States,Nevada,Clark,M,Uranium,,,Surface,,,Occurrence,,,,,,,,,Jean-Sloan Area Uranium Location 5,,"Ridenour, James",,,,,,,"NEV.BUREAU OF MINES BULL.81,1973 P.25",,,,,,,,
10149834,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10149834,,320039003,Shenandoah Mill,35.8028,-115.59254,NA,United States,Nevada,Clark,M,Gold,,,Processing Plant,,,Past Producer,,,,,,,,,,,Western Field Operations Center (WFOC),,,,,,,"NEV. DIV. MINE INSPECTION, 1976, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1975, P. 10.NEV. DIV. MINE INSPECTION, 1977, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1976, P. 8.NEV. DIV. MINE INSPECTION, 1980, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1979, P. 8.",,,,,,,,
10149828,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10149828,,320030085,Potosi Mine,35.96109,-115.53754,NA,United States,Nevada,Clark,M,Zinc,,"Copper, Gold, Lead, Silver",Underground,,,Plant,,,"Cerussite, Galena, Malachite, Smithsonite, Sphalerite",,,,,,"Comet, Potesi",,Gosling,,,,,,,"GAGE, H.L. THE LEAD-ZINC MINES OF NEVADA. IN: SOME FOREIGNAND DOMESTIC LEAD-ZINC MINES THAT COULD SUPPLY ZINC CON-CENTRATES TO A PACIFIC NORTHWEST ELECTROLYTIC ZINC INDUS-TRY. BONNEVILLE POWER ADMINISTRATION (CONFIDENTIAL REPORT)1941, PP.LINCOLN, F.C., MINING DISTRICTS AND MINERAL RESOURCES, 1923.GARSIDE, L.J., RADIOACTIVE MINERAL OCCURENCES IN NEVADA,1973, NEV. BUMINES BULL. 81.LONGWELL, C.R., PAMPEYAN, E.H., BOWYER, B., AND ROBERTS, R.JGEOLOGY AND MINERAL DEPOSIT OF CLARK CO., NEV., 1965, NEV.BUMINES BULL. 62.HALE, F.A. JR., ORE DEPOSITS OF THE YELLOW PINE MINING DIST.OF NEV., MINING AND ENG. JOUR., V. 105, NO. 10, P. 455.ALBRITTON, C.C., ET AL, GEOLOGIC CONTROLS OF LEAD AND ZINCDEPOSITS IN GOODSPRINGS DISTRICT, NEV., 1954, USGS BULL.1010, P. 41-49.VANDERBURG, W.O., RECONNAISSANCE OF MINING DISTRICTS INCLARK CO., NEV., 1937, USBUMINES INFO. CIRC. 6964.HEWETT, D.F., GEOL. AND ORE DEPOSITS OF THE GOODSPRINGSQUAD., NEV., 1931, USGS PROF. PAPER 162, P. 123-126.HEWETT, D.F., GEOL. AND MINERAL RESOURCES OF THE IVANPAHQUAD., NEV. AND CALIF., 1956, USGS PROF. PAPER 275, P. 150KOSCHMANN, A.H., AND BERGENDAHL, M.H., PRINCIPAL GOLD- PROD-USING DISTRICTS OF THE US, 1968, USGS PROF. PAPER 610,P. 174-175.USBU MINES WFOC MINERAL PROPERTY FILE 37.011. SEQ. NO. 032-003-0110.BAIN, H.F., A NEVADA ZINC DEPOSIT, 1906, USGS BULL. 285,P. 166-169.",,1905,,,,1855,,
10149820,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10149820,M031011,320030204,Searchlight M. & M. Mine,35.48691,-114.92522,NA,United States,Nevada,Clark,M,Gold,,"Zinc, Silver",Underground,,,Past Producer,,,,,,,,,Searchlight M&M Mine,,"Ridenour, James",,,,,,,"NEV BUR MINES BULL 62 1965 P.202USGS BULL 906-D 1938 P.176.USBM INFORM CIRC 6964, 1937, P. 77.",,,,,,,,
10149811,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10149811,,320030012,Snoreen Company,36.49939,-114.47522,NA,United States,Nevada,Clark,M,Silica,,,Surface,,,Past Producer,,,,,,,,,Snoreen & Son Co. Pit.,,"Ridenour, James",,,,,,,"MINOBRAS NEV. INDUST. MINERALS, 1973, P. 11.NEV. BUREAU OF MINES BULL. 62, 1965, P. 209.NEV. BUREAU OF MINES BULLETIN 55, 1954, P. 4, 6.NEV. BUREAU OF MINES REPORT 45, 1989, P. 11.",,,,,,,,
10149810,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10149810,,320030296,Unnamed Quarry,35.9022,-115.47004,NA,United States,Nevada,Clark,N,Stone,,,Surface,,,Past Producer,,,,,,,,,Gravel Pit,,"Ridenour, James",,,,,,,COTTONWOOD PASS 7.5-MIN. TOPO MAP.,,,,,,,,
10149809,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10149809,,320030662,Lone Mountain Stocks Pit,36.24859,-115.35394,NA,United States,Nevada,Clark,N,"Sand and Gravel, Construction",,,Surface,,,Producer,,,,,,,,,Lone Mountain Pit,,"Ridenour, James",,,,,,,"NEV. DIV. MINE INSPECTION, 1982, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1982, P. 7.NEV. DIV. MINE INSPECTION, 1987, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1986, P. 9.NEV. DIV. MINE INPSECTION, 1990, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1989, P. 11.NEV. DIV. MINE INSPECTION, 1991, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1990, P. 17.NEV. DIV. MINE INSPECTION, 1992, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1991, P. 13.",,,,,,,,
